10	86	6	2	3	3	8	2	9	5
4	56	4	5	3	3	3	2	6	1
2	12	7	2	4	1	4	3	6	4
14	74	5	3	1	1	9	3	5	2
12	98	10	2	2	5	4	4	1	3
19	11	6	3	3	4	7	2	10	3
6	80	8	2	2	2	8	3	8	5
18	5	7	2	4	4	8	3	6	3
16	100	10	4	2	3	4	5	3	3
6	1	8	4	3	3	5	3	6	2
12	14	2	1	3	2	8	2	1	4
3	21	7	3	3	4	3	2	6	5
20	55	6	3	3	3	4	4	10	4
20	97	9	3	5	4	5	3	7	5
7	48	7	1	5	4	3	3	8	5
20	86	5	3	3	3	9	3	8	3
16	55	9	2	3	2	2	4	6	2
2	71	3	5	1	4	10	5	5	2
19	14	8	2	4	3	5	4	3	2
1	96	4	3	3	4	7	2	9	2
2	21	6	2	3	4	2	2	5	3
17	45	7	5	3	2	6	3	8	3
11	34	6	2	4	1	8	3	4	3
10	50	10	3	2	3	5	3	5	2
18	30	4	4	4	2	9	4	8	3
15	80	7	2	1	1	4	2	7	3
11	54	7	4	2	2	4	3	9	3
9	55	7	2	3	2	3	4	5	2
1	17	5	3	5	2	4	4	10	4
16	30	8	4	2	3	5	4	7	1
2	38	3	4	4	3	2	3	3	2
1	39	6	4	4	1	8	5	6	4
3	22	4	3	2	1	9	2	7	3
5	85	7	5	2	2	4	4	9	4
9	34	5	1	4	2	9	2	3	3
4	64	9	1	3	4	7	2	10	2
2	62	6	1	3	4	4	3	3	2
16	57	8	2	4	3	6	4	4	1
13	68	3	2	3	1	9	1	7	1
12	62	6	4	4	3	7	4	8	5
16	64	3	3	4	5	3	3	5	4
3	7	5	3	5	2	7	2	6	4
6	71	8	2	4	4	7	2	9	3
3	6	9	4	4	0	9	2	3	5
2	24	9	4	5	4	3	4	8	2
9	60	4	2	3	3	4	3	4	4
16	58	8	4	4	5	7	1	7	3
20	6	8	4	2	2	6	4	5	4
6	25	3	3	4	3	9	2	9	4
17	48	7	2	2	5	5	4	5	4
17	98	4	3	4	4	7	3	4	4
7	70	6	1	1	2	7	4	10	4
15	43	9	2	2	3	5	5	8	3
17	47	6	4	3	5	7	3	4	3
16	1	9	4	3	3	8	3	5	1
10	47	5	4	3	4	5	2	3	4
10	10	8	3	2	4	5	3	10	4
2	14	7	4	4	5	2	4	7	1
9	9	6	4	5	2	10	4	3	3
3	41	9	3	3	1	8	3	10	3
13	42	7	2	4	1	8	2	4	4
1	31	7	3	4	1	4	4	2	2
18	71	3	4	2	4	5	4	7	2
6	69	8	5	4	3	7	5	8	3
3	63	6	2	4	1	5	3	9	4
15	20	8	2	1	2	4	1	2	4
2	37	8	5	2	4	9	2	9	1
16	71	7	2	4	3	3	2	8	5
8	99	6	4	5	3	5	2	3	4
18	45	8	3	2	2	6	2	9	3
2	13	5	2	1	2	8	3	9	4
1	30	5	4	3	1	7	3	6	3
11	96	8	3	2	2	9	4	4	3
7	53	7	4	5	4	7	3	5	3
15	86	9	1	2	2	7	1	4	4
8	28	5	5	3	1	6	4	5	4
4	77	3	1	4	3	2	4	3	2
8	37	4	3	5	1	5	4	3	3
19	3	7	4	2	3	7	3	8	4
20	29	6	4	3	5	6	4	9	2
2	90	8	4	3	4	7	2	7	2
16	46	4	3	3	5	9	3	8	1
13	92	4	4	4	5	8	5	4	1
5	41	9	2	3	2	9	2	8	2
14	45	3	3	5	4	9	3	5	4
14	89	6	4	4	3	4	5	2	2
7	88	10	5	2	4	7	5	4	4
5	88	8	2	3	3	3	2	8	1
8	23	9	4	4	2	5	4	2	4
9	1	7	4	3	3	9	3	4	2
2	3	8	3	5	5	7	4	4	4
7	19	8	2	5	2	3	3	6	4
5	65	9	4	5	4	10	1	9	4
18	18	3	5	3	2	8	3	6	4
3	88	9	3	3	2	4	2	10	3
16	42	8	4	5	2	9	2	5	5
20	63	5	2	2	4	7	5	9	4
4	88	6	2	5	4	1	2	10	2
14	98	10	2	2	3	4	3	2	3
13	90	5	1	3	2	3	5	5	3
5	4	4	2	2	2	9	3	6	1
12	46	3	3	2	5	9	3	9	1
14	3	4	3	1	2	5	3	8	2
17	42	8	4	4	3	6	3	7	2
12	72	3	5	4	4	5	2	2	1
4	16	10	3	5	4	5	4	7	4
20	99	10	3	5	4	4	3	7	2
12	83	6	3	1	5	5	2	2	2
5	79	9	2	1	5	8	5	6	1
20	11	7	2	2	4	6	2	7	2
1	54	4	3	4	4	3	2	3	5
7	40	5	4	2	4	5	5	2	3
14	61	5	3	5	2	6	4	9	3
20	35	8	4	5	2	5	3	8	2
1	97	9	3	3	2	3	2	9	5
8	68	5	4	5	1	5	1	6	3
8	9	10	2	4	1	7	5	3	3
17	84	9	2	2	2	10	3	7	2
10	81	7	3	3	5	3	4	7	2
11	19	5	3	3	2	5	3	8	4
18	57	6	3	3	2	9	2	9	3
8	11	9	3	3	2	6	1	7	3
16	15	8	4	2	4	2	1	8	3
14	43	9	2	2	2	5	3	9	4
12	42	6	3	4	2	10	2	3	5
20	73	4	4	3	4	4	4	6	4
11	67	5	3	5	4	7	4	4	3
14	36	10	3	2	4	8	3	3	4
15	59	6	3	5	3	5	1	1	1
3	60	10	3	1	2	7	2	8	4
20	10	7	2	3	3	7	5	7	2
19	96	3	4	2	3	9	4	4	3
10	25	6	3	3	3	5	2	8	3
12	53	7	4	4	3	5	2	3	2
15	39	3	2	2	3	5	2	4	3
1	26	7	2	3	3	7	4	3	4
7	34	9	1	4	2	9	2	3	3
2	61	6	3	2	4	6	4	4	3
19	34	7	2	3	2	9	3	4	2
7	26	6	4	1	2	4	2	9	2
15	90	5	1	3	3	4	4	3	4
13	65	4	2	2	1	3	4	5	1
18	80	3	5	4	2	6	5	4	4
20	83	6	5	2	5	8	3	5	4
5	6	8	4	4	1	10	2	5	3
12	10	5	4	3	4	4	3	6	4
11	85	3	3	5	5	6	3	7	2
3	24	7	4	5	2	5	4	7	3
14	7	2	5	2	2	8	4	2	4
18	61	7	3	2	3	8	4	5	4
